Source,Target,Type,Id,Label,Weight,edgeid
3675.0,4026.0,Undirected,26124,,0.065848,12567
3688.0,3690.0,Undirected,26125,,1.14846,12568
3688.0,3760.0,Undirected,26126,,0.065848,12569
3688.0,3805.0,Undirected,26127,,0.065848,12570
3701.0,3703.0,Undirected,26128,,1.14846,12571
3709.0,3710.0,Undirected,26129,,0.455313,12572
3710.0,3711.0,Undirected,26130,,0.455313,12573
3710.0,3724.0,Undirected,26131,,0.455313,12574
3710.0,3920.0,Undirected,26132,,0.455313,12575
3710.0,3923.0,Undirected,26133,,1.234522,12576
3710.0,3927.0,Undirected,26134,,0.455313,12577
3710.0,3940.0,Undirected,26135,,0.455313,12578
3710.0,3956.0,Undirected,26136,,0.455313,12579
3710.0,3959.0,Undirected,26137,,0.455313,12580
3711.0,3719.0,Undirected,26138,,0.455313,12581
3711.0,3724.0,Undirected,26139,,2.247072,12582
3719.0,3724.0,Undirected,26140,,0.455313,12583
3719.0,4506.0,Undirected,26141,,0.455313,12584
3728.0,3860.0,Undirected,26142,,0.065848,12585
3728.0,4032.0,Undirected,26143,,0.065848,12586
3728.0,4040.0,Undirected,26144,,1.14846,12587
3728.0,4046.0,Undirected,26145,,0.065848,12588
3728.0,4052.0,Undirected,26146,,0.065848,12589
3728.0,4056.0,Undirected,26147,,1.14846,12590
3728.0,4061.0,Undirected,26148,,1.14846,12591
3728.0,4072.0,Undirected,26149,,1.14846,12592
3734.0,3760.0,Undirected,26150,,1.14846,12593
3734.0,3763.0,Undirected,26151,,0.455313,12594
3736.0,3783.0,Undirected,26152,,2.132003,12595
3736.0,3796.0,Undirected,26153,,0.455313,12596
3736.0,4002.0,Undirected,26154,,0.455313,12597
3737.0,3740.0,Undirected,26155,,2.247072,12598
3737.0,3741.0,Undirected,26156,,2.247072,12599
3737.0,3742.0,Undirected,26157,,2.247072,12600
3737.0,3774.0,Undirected,26158,,0.455313,12601
3737.0,3778.0,Undirected,26159,,2.247072,12602
3737.0,3779.0,Undirected,26160,,1.14846,12603
3738.0,3779.0,Undirected,26161,,1.14846,12604
3738.0,3780.0,Undirected,26162,,0.455313,12605
3738.0,3781.0,Undirected,26163,,1.14846,12606
3740.0,3741.0,Undirected,26164,,2.247072,12607
3740.0,3742.0,Undirected,26165,,2.247072,12608
3740.0,3774.0,Undirected,26166,,0.455313,12609
3740.0,3778.0,Undirected,26167,,2.247072,12610
3740.0,3779.0,Undirected,26168,,1.14846,12611
3741.0,3742.0,Undirected,26169,,2.247072,12612
3741.0,3774.0,Undirected,26170,,0.455313,12613
3741.0,3778.0,Undirected,26171,,2.247072,12614
3741.0,3779.0,Undirected,26172,,1.14846,12615
3742.0,3774.0,Undirected,26173,,0.455313,12616
3742.0,3778.0,Undirected,26174,,2.247072,12617
3742.0,3779.0,Undirected,26175,,1.14846,12618
3748.0,3768.0,Undirected,26176,,0.020473,12619
3748.0,3905.0,Undirected,26177,,1.330782,12620
3748.0,4045.0,Undirected,26178,,0.020473,12621
3748.0,4447.0,Undirected,26179,,1.330782,12622
3749.0,3752.0,Undirected,26180,,1.14846,12623
3751.0,3768.0,Undirected,26181,,0.455313,12624
3752.0,3775.0,Undirected,26182,,0.065848,12625
3760.0,3805.0,Undirected,26183,,0.065848,12626
3763.0,4094.0,Undirected,26184,,0.020473,12627
3763.0,4211.0,Undirected,26185,,0.455313,12628
3763.0,4223.0,Undirected,26186,,2.132003,12629
3763.0,4269.0,Undirected,26187,,0.455313,12630
3763.0,4750.0,Undirected,26188,,0.455313,12631
3763.0,4768.0,Undirected,26189,,0.455313,12632
3768.0,3777.0,Undirected,26190,,0.455313,12633
3768.0,4283.0,Undirected,26191,,0.455313,12634
3768.0,4429.0,Undirected,26192,,0.455313,12635
3768.0,4968.0,Undirected,26193,,0.455313,12636
3768.0,4987.0,Undirected,26194,,0.455313,12637
3768.0,5014.0,Undirected,26195,,0.455313,12638
3768.0,5029.0,Undirected,26196,,0.455313,12639
3768.0,5045.0,Undirected,26197,,0.455313,12640
3768.0,5059.0,Undirected,26198,,0.455313,12641
3774.0,3778.0,Undirected,26199,,0.455313,12642
3774.0,4094.0,Undirected,26200,,0.020473,12643
3774.0,4135.0,Undirected,26201,,0.455313,12644
3774.0,4138.0,Undirected,26202,,0.455313,12645
3774.0,4160.0,Undirected,26203,,1.234522,12646
3774.0,4164.0,Undirected,26204,,0.455313,12647
3774.0,5075.0,Undirected,26205,,0.455313,12648
3775.0,3791.0,Undirected,26206,,0.065848,12649
3775.0,4637.0,Undirected,26207,,0.065848,12650
3778.0,3779.0,Undirected,26208,,1.14846,12651
3779.0,3781.0,Undirected,26209,,0.065848,12652
3779.0,4032.0,Undirected,26210,,0.065848,12653
3779.0,4034.0,Undirected,26211,,1.14846,12654
3779.0,4036.0,Undirected,26212,,1.14846,12655
3779.0,4038.0,Undirected,26213,,0.065848,12656
3779.0,4043.0,Undirected,26214,,1.14846,12657
3779.0,4044.0,Undirected,26215,,0.065848,12658
3779.0,4051.0,Undirected,26216,,0.065848,12659
3779.0,4097.0,Undirected,26217,,0.065848,12660
3780.0,3796.0,Undirected,26218,,0.455313,12661
3780.0,4040.0,Undirected,26219,,0.455313,12662
3780.0,4056.0,Undirected,26220,,0.455313,12663
3780.0,4061.0,Undirected,26221,,0.455313,12664
3780.0,4066.0,Undirected,26222,,0.455313,12665
3780.0,4072.0,Undirected,26223,,0.455313,12666
3780.0,4095.0,Undirected,26224,,0.455313,12667
3780.0,4506.0,Undirected,26225,,0.455313,12668
3781.0,3860.0,Undirected,26226,,0.065848,12669
3782.0,3783.0,Undirected,26227,,0.455313,12670
3782.0,3786.0,Undirected,26228,,2.247072,12671
3782.0,3793.0,Undirected,26229,,2.247072,12672
3783.0,3786.0,Undirected,26230,,0.455313,12673
3783.0,3793.0,Undirected,26231,,0.455313,12674
3783.0,4002.0,Undirected,26232,,0.455313,12675
3783.0,4574.0,Undirected,26233,,0.455313,12676
3783.0,4627.0,Undirected,26234,,0.455313,12677
3783.0,4638.0,Undirected,26235,,0.455313,12678
3786.0,3793.0,Undirected,26236,,2.247072,12679
3791.0,3902.0,Undirected,26237,,0.065848,12680
3791.0,3986.0,Undirected,26238,,1.14846,12681
3791.0,4025.0,Undirected,26239,,1.14846,12682
3805.0,3882.0,Undirected,26240,,0.065848,12683
3805.0,4026.0,Undirected,26241,,0.065848,12684
3805.0,5095.0,Undirected,26242,,1.14846,12685
3805.0,5124.0,Undirected,26243,,1.14846,12686
3805.0,5131.0,Undirected,26244,,1.14846,12687
3805.0,5134.0,Undirected,26245,,1.14846,12688
3805.0,5137.0,Undirected,26246,,1.14846,12689
3829.0,3841.0,Undirected,26247,,2.247072,12690
3829.0,3871.0,Undirected,26248,,2.247072,12691
3829.0,3882.0,Undirected,26249,,1.14846,12692
3829.0,3883.0,Undirected,26250,,2.247072,12693
3830.0,3855.0,Undirected,26251,,2.247072,12694
3830.0,3859.0,Undirected,26252,,2.247072,12695
3830.0,3860.0,Undirected,26253,,1.14846,12696
3831.0,3850.0,Undirected,26254,,1.14846,12697
3831.0,3851.0,Undirected,26255,,2.247072,12698
3831.0,3881.0,Undirected,26256,,0.455313,12699
3836.0,3879.0,Undirected,26257,,2.247072,12700
3836.0,3881.0,Undirected,26258,,0.455313,12701
3836.0,3885.0,Undirected,26259,,2.247072,12702
3837.0,3852.0,Undirected,26260,,2.247072,12703
3837.0,3876.0,Undirected,26261,,2.247072,12704
3837.0,3880.0,Undirected,26262,,0.455313,12705
3841.0,3871.0,Undirected,26263,,2.247072,12706
3841.0,3882.0,Undirected,26264,,1.14846,12707
3841.0,3883.0,Undirected,26265,,2.247072,12708
3843.0,3892.0,Undirected,26266,,0.065848,12709
3843.0,4503.0,Undirected,26267,,1.14846,12710
3843.0,4540.0,Undirected,26268,,1.14846,12711
3846.0,3850.0,Undirected,26269,,1.14846,12712
3846.0,3863.0,Undirected,26270,,2.247072,12713
3850.0,3851.0,Undirected,26271,,1.14846,12714
3850.0,3863.0,Undirected,26272,,1.14846,12715
3850.0,4256.0,Undirected,26273,,1.14846,12716
3851.0,3881.0,Undirected,26274,,0.455313,12717
3852.0,3876.0,Undirected,26275,,2.247072,12718
3852.0,3880.0,Undirected,26276,,0.455313,12719
3854.0,3887.0,Undirected,26277,,2.247072,12720
3854.0,3889.0,Undirected,26278,,2.247072,12721
3854.0,3892.0,Undirected,26279,,1.14846,12722
3855.0,3859.0,Undirected,26280,,2.247072,12723
3855.0,3860.0,Undirected,26281,,1.14846,12724
3859.0,3860.0,Undirected,26282,,1.14846,12725
3860.0,3884.0,Undirected,26283,,0.860778,12726
3860.0,4032.0,Undirected,26284,,0.065848,12727
3860.0,4040.0,Undirected,26285,,1.14846,12728
3860.0,4046.0,Undirected,26286,,0.065848,12729
3860.0,4052.0,Undirected,26287,,0.065848,12730
3860.0,4056.0,Undirected,26288,,1.14846,12731
3860.0,4061.0,Undirected,26289,,1.14846,12732
3860.0,4072.0,Undirected,26290,,1.14846,12733
3865.0,3895.0,Undirected,26291,,2.247072,12734
3871.0,3882.0,Undirected,26292,,1.14846,12735
3871.0,3883.0,Undirected,26293,,2.247072,12736
3874.0,4051.0,Undirected,26294,,0.065848,12737
3876.0,3880.0,Undirected,26295,,0.455313,12738
3879.0,3881.0,Undirected,26296,,0.455313,12739
3879.0,3885.0,Undirected,26297,,2.247072,12740
3880.0,4154.0,Undirected,26298,,0.455313,12741
3880.0,4156.0,Undirected,26299,,0.455313,12742
3880.0,4159.0,Undirected,26300,,0.455313,12743
3880.0,5013.0,Undirected,26301,,0.455313,12744
3880.0,5034.0,Undirected,26302,,0.455313,12745
3881.0,3885.0,Undirected,26303,,0.455313,12746
3881.0,3921.0,Undirected,26304,,0.455313,12747
3881.0,3927.0,Undirected,26305,,0.455313,12748
3881.0,3928.0,Undirected,26306,,0.455313,12749
3881.0,3932.0,Undirected,26307,,0.455313,12750
3881.0,3933.0,Undirected,26308,,0.455313,12751
3881.0,3936.0,Undirected,26309,,0.455313,12752
3881.0,3939.0,Undirected,26310,,0.455313,12753
3881.0,3950.0,Undirected,26311,,0.455313,12754
3881.0,3956.0,Undirected,26312,,0.455313,12755
3881.0,3966.0,Undirected,26313,,0.455313,12756
3882.0,3883.0,Undirected,26314,,1.14846,12757
3882.0,4026.0,Undirected,26315,,0.065848,12758
3882.0,5095.0,Undirected,26316,,1.14846,12759
3882.0,5124.0,Undirected,26317,,1.14846,12760
3882.0,5131.0,Undirected,26318,,1.14846,12761
3882.0,5134.0,Undirected,26319,,1.14846,12762
3882.0,5137.0,Undirected,26320,,1.14846,12763
3884.0,4521.0,Undirected,26321,,0.860778,12764
3887.0,3889.0,Undirected,26322,,2.247072,12765
3887.0,3892.0,Undirected,26323,,1.14846,12766
3889.0,3892.0,Undirected,26324,,1.14846,12767
3892.0,4525.0,Undirected,26325,,1.14846,12768
3892.0,4546.0,Undirected,26326,,1.14846,12769
3899.0,3913.0,Undirected,26327,,0.455313,12770
3899.0,3947.0,Undirected,26328,,1.14846,12771
3899.0,3982.0,Undirected,26329,,2.247072,12772
3899.0,3984.0,Undirected,26330,,2.247072,12773
3899.0,4026.0,Undirected,26331,,1.14846,12774
3900.0,3911.0,Undirected,26332,,2.247072,12775
3901.0,3909.0,Undirected,26333,,1.14846,12776
3901.0,3929.0,Undirected,26334,,1.14846,12777
3902.0,3904.0,Undirected,26335,,1.14846,12778
3902.0,3909.0,Undirected,26336,,0.065848,12779
3902.0,3934.0,Undirected,26337,,0.065848,12780
3902.0,3970.0,Undirected,26338,,1.14846,12781
3902.0,3986.0,Undirected,26339,,1.14846,12782
3902.0,4025.0,Undirected,26340,,1.14846,12783
3902.0,4802.0,Undirected,26341,,1.14846,12784
3902.0,4815.0,Undirected,26342,,1.14846,12785
3902.0,4833.0,Undirected,26343,,1.14846,12786
3902.0,4838.0,Undirected,26344,,0.065848,12787
3902.0,4849.0,Undirected,26345,,0.065848,12788
3903.0,3920.0,Undirected,26346,,1.14846,12789
3903.0,3934.0,Undirected,26347,,0.065848,12790
3903.0,3940.0,Undirected,26348,,1.14846,12791
3903.0,3959.0,Undirected,26349,,1.14846,12792
3903.0,4002.0,Undirected,26350,,1.14846,12793
3903.0,4015.0,Undirected,26351,,0.065848,12794
3903.0,4692.0,Undirected,26352,,0.065848,12795
3903.0,4764.0,Undirected,26353,,1.14846,12796
3904.0,3909.0,Undirected,26354,,1.14846,12797
3904.0,3934.0,Undirected,26355,,1.14846,12798
3904.0,3970.0,Undirected,26356,,2.247072,12799
3905.0,3949.0,Undirected,26357,,1.14846,12800
3905.0,3954.0,Undirected,26358,,1.14846,12801
3905.0,3979.0,Undirected,26359,,0.065848,12802
3905.0,3998.0,Undirected,26360,,1.14846,12803
3905.0,4015.0,Undirected,26361,,0.065848,12804
3905.0,4447.0,Undirected,26362,,0.065848,12805
3905.0,5306.0,Undirected,26363,,1.14846,12806
3905.0,5332.0,Undirected,26364,,1.14846,12807
3909.0,3929.0,Undirected,26365,,0.065848,12808
3909.0,3934.0,Undirected,26366,,0.065848,12809
3909.0,3970.0,Undirected,26367,,1.14846,12810
3909.0,4044.0,Undirected,26368,,0.065848,12811
3909.0,4106.0,Undirected,26369,,1.14846,12812
3909.0,4134.0,Undirected,26370,,0.065848,12813
3909.0,4149.0,Undirected,26371,,1.14846,12814
3913.0,3920.0,Undirected,26372,,0.455313,12815
3913.0,3940.0,Undirected,26373,,0.455313,12816
3913.0,3959.0,Undirected,26374,,0.455313,12817
3913.0,3982.0,Undirected,26375,,0.455313,12818
3913.0,3984.0,Undirected,26376,,0.455313,12819
3913.0,4094.0,Undirected,26377,,0.020473,12820
3913.0,4750.0,Undirected,26378,,0.455313,12821
3913.0,4768.0,Undirected,26379,,0.455313,12822
3913.0,5075.0,Undirected,26380,,0.455313,12823
3920.0,3934.0,Undirected,26381,,1.14846,12824
3920.0,3940.0,Undirected,26382,,2.247072,12825
3920.0,3959.0,Undirected,26383,,2.247072,12826
3921.0,3928.0,Undirected,26384,,2.247072,12827
3921.0,3932.0,Undirected,26385,,2.247072,12828
3921.0,3933.0,Undirected,26386,,2.247072,12829
3921.0,3936.0,Undirected,26387,,2.247072,12830
3921.0,3939.0,Undirected,26388,,2.247072,12831
3921.0,3950.0,Undirected,26389,,2.247072,12832
3921.0,3966.0,Undirected,26390,,2.247072,12833
3927.0,3956.0,Undirected,26391,,2.247072,12834
3927.0,4005.0,Undirected,26392,,1.14846,12835
3928.0,3932.0,Undirected,26393,,2.247072,12836
3928.0,3933.0,Undirected,26394,,2.247072,12837
3928.0,3936.0,Undirected,26395,,2.247072,12838
3928.0,3939.0,Undirected,26396,,2.247072,12839
3928.0,3950.0,Undirected,26397,,2.247072,12840
3928.0,3966.0,Undirected,26398,,2.247072,12841
3929.0,4112.0,Undirected,26399,,0.065848,12842
3929.0,4146.0,Undirected,26400,,0.065848,12843
3932.0,3933.0,Undirected,26401,,2.247072,12844
3932.0,3936.0,Undirected,26402,,2.247072,12845
3932.0,3939.0,Undirected,26403,,2.247072,12846
3932.0,3950.0,Undirected,26404,,2.247072,12847
3932.0,3966.0,Undirected,26405,,2.247072,12848
3933.0,3936.0,Undirected,26406,,2.247072,12849
3933.0,3939.0,Undirected,26407,,2.247072,12850
3933.0,3950.0,Undirected,26408,,2.247072,12851
3933.0,3966.0,Undirected,26409,,2.247072,12852
3934.0,3940.0,Undirected,26410,,1.14846,12853
3934.0,3959.0,Undirected,26411,,1.14846,12854
3934.0,3970.0,Undirected,26412,,1.14846,12855
3934.0,4293.0,Undirected,26413,,0.065848,12856
3934.0,4674.0,Undirected,26414,,1.14846,12857
3934.0,4692.0,Undirected,26415,,0.065848,12858
3934.0,4694.0,Undirected,26416,,1.14846,12859
3934.0,4747.0,Undirected,26417,,1.14846,12860
3934.0,4800.0,Undirected,26418,,1.14846,12861
3936.0,3939.0,Undirected,26419,,2.247072,12862
3936.0,3950.0,Undirected,26420,,2.247072,12863
3936.0,3966.0,Undirected,26421,,2.247072,12864
3939.0,3950.0,Undirected,26422,,2.247072,12865
3939.0,3966.0,Undirected,26423,,2.247072,12866
3940.0,3959.0,Undirected,26424,,2.247072,12867
3947.0,3982.0,Undirected,26425,,1.14846,12868
3947.0,3984.0,Undirected,26426,,1.14846,12869
3947.0,4005.0,Undirected,26427,,0.065848,12870
3947.0,4026.0,Undirected,26428,,0.065848,12871
3947.0,4968.0,Undirected,26429,,1.14846,12872
3947.0,4987.0,Undirected,26430,,1.14846,12873
3947.0,5014.0,Undirected,26431,,1.14846,12874
3947.0,5029.0,Undirected,26432,,1.14846,12875
3947.0,5045.0,Undirected,26433,,1.14846,12876
3947.0,5059.0,Undirected,26434,,1.14846,12877
3949.0,3998.0,Undirected,26435,,2.247072,12878
3950.0,3966.0,Undirected,26436,,2.247072,12879
3954.0,3979.0,Undirected,26437,,1.14846,12880
3954.0,4015.0,Undirected,26438,,1.14846,12881
3956.0,4005.0,Undirected,26439,,1.14846,12882
3974.0,3979.0,Undirected,26440,,1.14846,12883
3974.0,4001.0,Undirected,26441,,2.247072,12884
3979.0,4001.0,Undirected,26442,,1.14846,12885
3979.0,4015.0,Undirected,26443,,0.065848,12886
3979.0,4912.0,Undirected,26444,,1.14846,12887
3982.0,3984.0,Undirected,26445,,2.247072,12888
3982.0,4026.0,Undirected,26446,,1.14846,12889
3984.0,4026.0,Undirected,26447,,1.14846,12890
3986.0,4025.0,Undirected,26448,,2.247072,12891
4002.0,4015.0,Undirected,26449,,1.14846,12892
4005.0,4206.0,Undirected,26450,,0.065848,12893
4005.0,4237.0,Undirected,26451,,1.14846,12894
4015.0,4296.0,Undirected,26452,,0.065848,12895
4015.0,5355.0,Undirected,26453,,1.14846,12896
4015.0,5388.0,Undirected,26454,,1.14846,12897
4015.0,5395.0,Undirected,26455,,1.14846,12898
4026.0,5095.0,Undirected,26456,,1.14846,12899
4026.0,5124.0,Undirected,26457,,1.14846,12900
4026.0,5131.0,Undirected,26458,,1.14846,12901
4026.0,5134.0,Undirected,26459,,1.14846,12902
4026.0,5137.0,Undirected,26460,,1.14846,12903
4032.0,4034.0,Undirected,26461,,1.14846,12904
4032.0,4036.0,Undirected,26462,,1.14846,12905
4032.0,4038.0,Undirected,26463,,0.065848,12906
4032.0,4040.0,Undirected,26464,,1.14846,12907
4032.0,4043.0,Undirected,26465,,1.14846,12908
4032.0,4044.0,Undirected,26466,,0.065848,12909
4032.0,4046.0,Undirected,26467,,0.065848,12910
4032.0,4051.0,Undirected,26468,,0.065848,12911
4032.0,4052.0,Undirected,26469,,0.065848,12912
4032.0,4056.0,Undirected,26470,,1.14846,12913
4032.0,4061.0,Undirected,26471,,1.14846,12914
4032.0,4072.0,Undirected,26472,,1.14846,12915
4032.0,4094.0,Undirected,26473,,1.330782,12916
4032.0,4097.0,Undirected,26474,,0.065848,12917
4032.0,4134.0,Undirected,26475,,0.065848,12918
4032.0,4138.0,Undirected,26476,,1.14846,12919
4032.0,4164.0,Undirected,26477,,1.14846,12920
4034.0,4036.0,Undirected,26478,,2.247072,12921
4034.0,4038.0,Undirected,26479,,1.14846,12922
4034.0,4043.0,Undirected,26480,,2.247072,12923
4034.0,4044.0,Undirected,26481,,1.14846,12924
4034.0,4051.0,Undirected,26482,,1.14846,12925
4034.0,4097.0,Undirected,26483,,1.14846,12926
4036.0,4038.0,Undirected,26484,,1.14846,12927
4036.0,4043.0,Undirected,26485,,2.247072,12928
4036.0,4044.0,Undirected,26486,,1.14846,12929
4036.0,4051.0,Undirected,26487,,1.14846,12930
4036.0,4097.0,Undirected,26488,,1.14846,12931
4038.0,4043.0,Undirected,26489,,1.14846,12932
4038.0,4044.0,Undirected,26490,,0.065848,12933
4038.0,4051.0,Undirected,26491,,0.065848,12934
4038.0,4097.0,Undirected,26492,,0.065848,12935
4038.0,4103.0,Undirected,26493,,2.583545,12936
4038.0,4123.0,Undirected,26494,,1.14846,12937
4038.0,4182.0,Undirected,26495,,1.14846,12938
4040.0,4045.0,Undirected,26496,,0.455313,12939
4040.0,4046.0,Undirected,26497,,1.14846,12940
4040.0,4052.0,Undirected,26498,,1.14846,12941
4040.0,4056.0,Undirected,26499,,2.247072,12942
4040.0,4061.0,Undirected,26500,,2.247072,12943
4040.0,4072.0,Undirected,26501,,2.247072,12944
4042.0,4044.0,Undirected,26502,,1.14846,12945
4042.0,4092.0,Undirected,26503,,1.14846,12946
4042.0,4100.0,Undirected,26504,,2.247072,12947
4043.0,4044.0,Undirected,26505,,1.14846,12948
4043.0,4051.0,Undirected,26506,,1.14846,12949
4043.0,4097.0,Undirected,26507,,1.14846,12950
4044.0,4051.0,Undirected,26508,,0.065848,12951
4044.0,4092.0,Undirected,26509,,0.065848,12952
4044.0,4097.0,Undirected,26510,,0.065848,12953
4044.0,4100.0,Undirected,26511,,1.14846,12954
4044.0,4106.0,Undirected,26512,,1.14846,12955
4044.0,4134.0,Undirected,26513,,0.065848,12956
4044.0,4149.0,Undirected,26514,,1.14846,12957
4045.0,4052.0,Undirected,26515,,3.499835,12958
4045.0,4056.0,Undirected,26516,,0.455313,12959
4045.0,4061.0,Undirected,26517,,0.455313,12960
4045.0,4072.0,Undirected,26518,,0.455313,12961
4045.0,4077.0,Undirected,26519,,0.455313,12962
4045.0,4094.0,Undirected,26520,,0.020473,12963
4045.0,4096.0,Undirected,26521,,0.455313,12964
4045.0,4283.0,Undirected,26522,,0.455313,12965
4045.0,5075.0,Undirected,26523,,0.455313,12966
4046.0,4052.0,Undirected,26524,,0.065848,12967
4046.0,4054.0,Undirected,26525,,0.065848,12968
4046.0,4056.0,Undirected,26526,,1.14846,12969
4046.0,4061.0,Undirected,26527,,1.14846,12970
4046.0,4065.0,Undirected,26528,,0.065848,12971
4046.0,4072.0,Undirected,26529,,1.14846,12972
4046.0,4075.0,Undirected,26530,,1.14846,12973
4046.0,4085.0,Undirected,26531,,1.14846,12974
4046.0,4091.0,Undirected,26532,,1.14846,12975
4046.0,4092.0,Undirected,26533,,0.065848,12976
4046.0,4094.0,Undirected,26534,,1.330782,12977
4046.0,4097.0,Undirected,26535,,0.065848,12978
4046.0,4211.0,Undirected,26536,,1.14846,12979
4046.0,4269.0,Undirected,26537,,1.14846,12980
4047.0,4051.0,Undirected,26538,,1.14846,12981
4047.0,4062.0,Undirected,26539,,2.247072,12982
4047.0,4087.0,Undirected,26540,,2.247072,12983
4051.0,4062.0,Undirected,26541,,1.14846,12984
4051.0,4087.0,Undirected,26542,,1.14846,12985
4051.0,4097.0,Undirected,26543,,0.065848,12986
4052.0,4054.0,Undirected,26544,,0.065848,12987
4052.0,4056.0,Undirected,26545,,1.14846,12988
4052.0,4061.0,Undirected,26546,,1.14846,12989
4052.0,4072.0,Undirected,26547,,1.14846,12990
4052.0,4077.0,Undirected,26548,,1.14846,12991
4052.0,4094.0,Undirected,26549,,1.330782,12992
4052.0,5075.0,Undirected,26550,,1.14846,12993
4053.0,4065.0,Undirected,26551,,1.14846,12994
4053.0,4099.0,Undirected,26552,,2.247072,12995
4054.0,4065.0,Undirected,26553,,0.065848,12996
4054.0,4075.0,Undirected,26554,,1.14846,12997
4054.0,4077.0,Undirected,26555,,1.14846,12998
4054.0,4085.0,Undirected,26556,,1.14846,12999
4054.0,4091.0,Undirected,26557,,1.14846,13000
4054.0,4092.0,Undirected,26558,,0.065848,13001
4054.0,4094.0,Undirected,26559,,1.330782,13002
4054.0,4097.0,Undirected,26560,,0.065848,13003
4054.0,4216.0,Undirected,26561,,1.14846,13004
4054.0,4241.0,Undirected,26562,,0.065848,13005
4054.0,4242.0,Undirected,26563,,1.14846,13006
4056.0,4061.0,Undirected,26564,,2.247072,13007
4056.0,4072.0,Undirected,26565,,2.247072,13008
4061.0,4072.0,Undirected,26566,,2.247072,13009
4062.0,4087.0,Undirected,26567,,2.247072,13010
4065.0,4075.0,Undirected,26568,,1.14846,13011
4065.0,4085.0,Undirected,26569,,1.14846,13012
4065.0,4091.0,Undirected,26570,,1.14846,13013
4065.0,4092.0,Undirected,26571,,0.065848,13014
4065.0,4097.0,Undirected,26572,,0.065848,13015
4065.0,4099.0,Undirected,26573,,1.14846,13016
4065.0,4217.0,Undirected,26574,,1.14846,13017
4065.0,4227.0,Undirected,26575,,1.14846,13018
4065.0,4258.0,Undirected,26576,,1.14846,13019
4066.0,4095.0,Undirected,26577,,2.247072,13020
4075.0,4085.0,Undirected,26578,,2.247072,13021
4075.0,4091.0,Undirected,26579,,2.247072,13022
4075.0,4092.0,Undirected,26580,,1.14846,13023
4075.0,4097.0,Undirected,26581,,1.14846,13024
4085.0,4091.0,Undirected,26582,,2.247072,13025
4085.0,4092.0,Undirected,26583,,1.14846,13026
4085.0,4097.0,Undirected,26584,,1.14846,13027
4091.0,4092.0,Undirected,26585,,1.14846,13028
4091.0,4097.0,Undirected,26586,,1.14846,13029
4092.0,4097.0,Undirected,26587,,0.065848,13030
4092.0,4100.0,Undirected,26588,,1.14846,13031
4092.0,4209.0,Undirected,26589,,1.14846,13032
4094.0,4097.0,Undirected,26590,,1.330782,13033
4094.0,4178.0,Undirected,26591,,0.020473,13034
4094.0,4223.0,Undirected,26592,,0.020473,13035
4097.0,4124.0,Undirected,26593,,1.14846,13036
4097.0,4130.0,Undirected,26594,,1.14846,13037
4103.0,4160.0,Undirected,26595,,0.356156,13038
4103.0,4165.0,Undirected,26596,,5.60397,13039
4106.0,4134.0,Undirected,26597,,1.14846,13040
4106.0,4149.0,Undirected,26598,,2.247072,13041
4107.0,4165.0,Undirected,26599,,0.455313,13042
4108.0,4121.0,Undirected,26600,,2.247072,13043
4108.0,4152.0,Undirected,26601,,0.455313,13044
4108.0,4169.0,Undirected,26602,,2.247072,13045
4110.0,4146.0,Undirected,26603,,1.14846,13046
4110.0,4177.0,Undirected,26604,,1.14846,13047
4112.0,4141.0,Undirected,26605,,1.14846,13048
4112.0,4146.0,Undirected,26606,,0.065848,13049
4112.0,4148.0,Undirected,26607,,2.583545,13050
4112.0,4630.0,Undirected,26608,,1.14846,13051
4112.0,4658.0,Undirected,26609,,1.14846,13052
4113.0,4153.0,Undirected,26610,,2.247072,13053
4121.0,4152.0,Undirected,26611,,0.455313,13054
4121.0,4169.0,Undirected,26612,,2.247072,13055
4123.0,4165.0,Undirected,26613,,0.455313,13056
4123.0,4182.0,Undirected,26614,,2.247072,13057
4124.0,4130.0,Undirected,26615,,2.247072,13058
4126.0,4141.0,Undirected,26616,,0.455313,13059
4126.0,4713.0,Undirected,26617,,0.455313,13060
4126.0,4740.0,Undirected,26618,,0.455313,13061
4126.0,4791.0,Undirected,26619,,0.455313,13062
4126.0,4801.0,Undirected,26620,,3.499835,13063
4126.0,5161.0,Undirected,26621,,0.455313,13064
4126.0,5162.0,Undirected,26622,,0.455313,13065
4126.0,5226.0,Undirected,26623,,0.455313,13066
4126.0,5231.0,Undirected,26624,,0.455313,13067
4134.0,4138.0,Undirected,26625,,1.14846,13068
4134.0,4149.0,Undirected,26626,,1.14846,13069
4134.0,4164.0,Undirected,26627,,1.14846,13070
4135.0,4165.0,Undirected,26628,,0.455313,13071
4135.0,4178.0,Undirected,26629,,0.455313,13072
4138.0,4164.0,Undirected,26630,,2.247072,13073
4146.0,4148.0,Undirected,26631,,2.583545,13074
4146.0,4177.0,Undirected,26632,,0.065848,13075
4146.0,4581.0,Undirected,26633,,1.14846,13076
4152.0,4169.0,Undirected,26634,,0.455313,13077
4152.0,4715.0,Undirected,26635,,3.499835,13078
4152.0,4734.0,Undirected,26636,,0.455313,13079
4152.0,4765.0,Undirected,26637,,0.455313,13080
4152.0,4772.0,Undirected,26638,,0.455313,13081
4154.0,4156.0,Undirected,26639,,2.247072,13082
4159.0,4177.0,Undirected,26640,,1.14846,13083
