k;Nk;Pk;logk;logPk;empty;target_source;count
;;;;;;766;16
;;;;;;766;16
;;;;;;767;11
;;;;;;767;11
;;;;;;767;11
;;;;;;767;11
;;;;;;768;19
;;;;;;768;19
;;;;;;768;19
;;;;;;768;19
;;;;;;768;19
;;;;;;768;19
;;;;;;768;19
;;;;;;768;19
;;;;;;768;19
;;;;;;769;14
;;;;;;769;14
;;;;;;769;14
;;;;;;769;14
;;;;;;770;3
;;;;;;771;12
;;;;;;771;12
;;;;;;771;12
;;;;;;771;12
;;;;;;771;12
;;;;;;771;12
;;;;;;771;12
;;;;;;771;12
;;;;;;772;8
;;;;;;772;8
;;;;;;772;8
;;;;;;772;8
;;;;;;772;8
;;;;;;773;9
;;;;;;773;9
;;;;;;773;9
;;;;;;773;9
;;;;;;773;9
;;;;;;774;9
;;;;;;774;9
;;;;;;774;9
;;;;;;775;8
;;;;;;775;8
;;;;;;775;8
;;;;;;776;12
;;;;;;776;12
;;;;;;776;12
;;;;;;776;12
;;;;;;776;12
;;;;;;777;12
;;;;;;777;12
;;;;;;777;12
;;;;;;777;12
;;;;;;777;12
;;;;;;778;8
;;;;;;778;8
;;;;;;778;8
;;;;;;778;8
;;;;;;779;6
;;;;;;779;6
;;;;;;780;10
;;;;;;780;10
;;;;;;780;10
;;;;;;780;10
;;;;;;780;10
;;;;;;781;6
;;;;;;781;6
;;;;;;782;10
;;;;;;782;10
;;;;;;782;10
;;;;;;782;10
;;;;;;782;10
;;;;;;783;5
;;;;;;783;5
;;;;;;784;13
;;;;;;784;13
;;;;;;784;13
;;;;;;784;13
;;;;;;784;13
;;;;;;784;13
;;;;;;784;13
;;;;;;784;13
;;;;;;785;12
;;;;;;785;12
;;;;;;785;12
;;;;;;785;12
;;;;;;785;12
;;;;;;785;12
;;;;;;785;12
;;;;;;786;9
;;;;;;786;9
;;;;;;786;9
;;;;;;786;9
;;;;;;787;5
;;;;;;787;5
;;;;;;788;17
;;;;;;788;17
;;;;;;788;17
;;;;;;788;17
;;;;;;788;17
;;;;;;788;17
;;;;;;788;17
;;;;;;788;17
;;;;;;788;17
;;;;;;788;17
;;;;;;788;17
;;;;;;789;8
;;;;;;789;8
;;;;;;789;8
;;;;;;789;8
;;;;;;789;8
;;;;;;790;8
;;;;;;790;8
;;;;;;790;8
;;;;;;790;8
;;;;;;791;9
;;;;;;791;9
;;;;;;791;9
;;;;;;791;9
;;;;;;791;9
;;;;;;791;9
;;;;;;792;7
;;;;;;792;7
;;;;;;792;7
;;;;;;792;7
;;;;;;793;10
;;;;;;793;10
;;;;;;793;10
;;;;;;793;10
;;;;;;794;7
;;;;;;794;7
;;;;;;794;7
;;;;;;794;7
;;;;;;794;7
;;;;;;795;9
;;;;;;795;9
;;;;;;795;9
;;;;;;795;9
;;;;;;796;9
;;;;;;796;9
;;;;;;796;9
;;;;;;796;9
;;;;;;797;5
;;;;;;797;5
;;;;;;797;5
;;;;;;797;5
;;;;;;798;18
;;;;;;798;18
;;;;;;798;18
;;;;;;798;18
;;;;;;798;18
;;;;;;798;18
;;;;;;798;18
;;;;;;799;11
;;;;;;799;11
;;;;;;799;11
;;;;;;800;12
;;;;;;800;12
;;;;;;800;12
;;;;;;800;12
;;;;;;800;12
;;;;;;800;12
;;;;;;800;12
;;;;;;800;12
;;;;;;800;12
;;;;;;801;16
;;;;;;801;16
;;;;;;801;16
;;;;;;801;16
;;;;;;801;16
;;;;;;801;16
;;;;;;801;16
;;;;;;801;16
;;;;;;801;16
;;;;;;802;6
;;;;;;802;6
;;;;;;802;6
;;;;;;803;9
;;;;;;803;9
;;;;;;803;9
;;;;;;803;9
;;;;;;804;6
;;;;;;804;6
;;;;;;804;6
;;;;;;805;11
;;;;;;805;11
;;;;;;805;11
;;;;;;805;11
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;806;16
;;;;;;807;6
;;;;;;807;6
;;;;;;807;6
;;;;;;807;6
;;;;;;807;6
;;;;;;808;10
;;;;;;808;10
;;;;;;808;10
;;;;;;808;10
;;;;;;808;10
;;;;;;808;10
;;;;;;808;10
;;;;;;808;10
;;;;;;809;13
;;;;;;809;13
;;;;;;809;13
;;;;;;809;13
;;;;;;809;13
;;;;;;809;13
;;;;;;809;13
;;;;;;810;8
;;;;;;810;8
;;;;;;810;8
;;;;;;810;8
;;;;;;810;8
;;;;;;810;8
;;;;;;810;8
;;;;;;811;14
;;;;;;811;14
;;;;;;811;14
;;;;;;811;14
;;;;;;811;14
;;;;;;811;14
;;;;;;811;14
;;;;;;811;14
;;;;;;811;14
;;;;;;811;14
;;;;;;812;15
;;;;;;812;15
;;;;;;812;15
;;;;;;812;15
;;;;;;812;15
;;;;;;812;15
;;;;;;812;15
;;;;;;813;11
;;;;;;813;11
;;;;;;813;11
;;;;;;813;11
;;;;;;813;11
;;;;;;813;11
;;;;;;814;8
;;;;;;814;8
;;;;;;814;8
;;;;;;815;6
;;;;;;815;6
;;;;;;815;6
;;;;;;816;10
;;;;;;816;10
;;;;;;816;10
;;;;;;817;12
;;;;;;817;12
;;;;;;817;12
;;;;;;817;12
;;;;;;817;12
;;;;;;818;8
;;;;;;818;8
;;;;;;818;8
;;;;;;818;8
;;;;;;818;8
;;;;;;819;13
;;;;;;819;13
;;;;;;819;13
;;;;;;819;13
;;;;;;819;13
;;;;;;819;13
;;;;;;819;13
;;;;;;819;13
;;;;;;820;12
;;;;;;820;12
;;;;;;820;12
;;;;;;820;12
;;;;;;820;12
;;;;;;820;12
;;;;;;821;16
;;;;;;821;16
;;;;;;821;16
;;;;;;821;16
;;;;;;821;16
;;;;;;821;16
;;;;;;821;16
;;;;;;821;16
;;;;;;821;16
;;;;;;821;16
;;;;;;822;14
;;;;;;822;14
;;;;;;822;14
;;;;;;822;14
;;;;;;822;14
;;;;;;823;10
;;;;;;823;10
;;;;;;823;10
;;;;;;823;10
;;;;;;823;10
;;;;;;823;10
;;;;;;824;9
;;;;;;824;9
;;;;;;824;9
;;;;;;824;9
;;;;;;825;14
;;;;;;825;14
;;;;;;825;14
;;;;;;825;14
;;;;;;825;14
;;;;;;825;14
;;;;;;825;14
;;;;;;825;14
;;;;;;825;14
;;;;;;826;13
;;;;;;826;13
;;;;;;826;13
;;;;;;826;13
;;;;;;826;13
;;;;;;826;13
;;;;;;827;7
;;;;;;827;7
;;;;;;827;7
;;;;;;827;7
;;;;;;828;13
;;;;;;828;13
;;;;;;828;13
;;;;;;828;13
;;;;;;828;13
;;;;;;828;13
;;;;;;828;13
;;;;;;828;13
;;;;;;829;16
;;;;;;829;16
;;;;;;829;16
;;;;;;829;16
;;;;;;829;16
;;;;;;829;16
;;;;;;829;16
;;;;;;829;16
;;;;;;829;16
;;;;;;829;16
;;;;;;829;16
;;;;;;830;10
;;;;;;830;10
;;;;;;830;10
;;;;;;830;10
;;;;;;830;10
;;;;;;830;10
;;;;;;831;11
;;;;;;831;11
;;;;;;831;11
;;;;;;831;11
;;;;;;831;11
;;;;;;831;11
;;;;;;831;11
;;;;;;831;11
;;;;;;832;12
;;;;;;832;12
;;;;;;832;12
;;;;;;832;12
;;;;;;832;12
;;;;;;832;12
;;;;;;832;12
;;;;;;833;12
;;;;;;833;12
;;;;;;833;12
;;;;;;833;12
;;;;;;834;7
;;;;;;834;7
;;;;;;834;7
;;;;;;835;13
;;;;;;835;13
;;;;;;835;13
;;;;;;835;13
;;;;;;835;13
;;;;;;835;13
;;;;;;835;13
;;;;;;835;13
;;;;;;836;6
;;;;;;836;6
;;;;;;836;6
;;;;;;836;6
;;;;;;837;9
;;;;;;837;9
;;;;;;837;9
;;;;;;838;11
;;;;;;838;11
;;;;;;838;11
;;;;;;838;11
;;;;;;838;11
;;;;;;839;4
;;;;;;839;4
;;;;;;840;8
;;;;;;840;8
;;;;;;840;8
;;;;;;840;8
;;;;;;841;8
;;;;;;841;8
;;;;;;841;8
;;;;;;841;8
;;;;;;841;8
;;;;;;842;11
;;;;;;842;11
;;;;;;842;11
;;;;;;842;11
;;;;;;843;9
;;;;;;843;9
;;;;;;843;9
;;;;;;843;9
;;;;;;844;8
;;;;;;844;8
;;;;;;844;8
;;;;;;844;8
;;;;;;845;8
;;;;;;845;8
;;;;;;845;8
;;;;;;845;8
;;;;;;845;8
;;;;;;846;15
;;;;;;846;15
;;;;;;846;15
;;;;;;846;15
;;;;;;846;15
;;;;;;847;6
;;;;;;847;6
;;;;;;847;6
;;;;;;848;15
;;;;;;848;15
;;;;;;848;15
;;;;;;848;15
;;;;;;848;15
;;;;;;848;15
;;;;;;848;15
;;;;;;848;15
;;;;;;848;15
;;;;;;849;5
;;;;;;849;5
;;;;;;850;9
;;;;;;850;9
;;;;;;850;9
;;;;;;850;9
;;;;;;851;9
;;;;;;851;9
;;;;;;851;9
;;;;;;851;9
;;;;;;851;9
;;;;;;852;11
;;;;;;852;11
;;;;;;852;11
;;;;;;852;11
;;;;;;852;11
;;;;;;852;11
;;;;;;853;14
;;;;;;853;14
;;;;;;853;14
;;;;;;853;14
;;;;;;853;14
;;;;;;853;14
;;;;;;853;14
;;;;;;854;6
;;;;;;854;6
;;;;;;855;8
;;;;;;855;8
;;;;;;855;8
;;;;;;856;8
;;;;;;856;8
;;;;;;856;8
;;;;;;856;8
;;;;;;856;8
;;;;;;857;13
;;;;;;857;13
;;;;;;857;13
;;;;;;857;13
;;;;;;857;13
;;;;;;858;5
;;;;;;858;5
;;;;;;859;12
;;;;;;859;12
;;;;;;859;12
;;;;;;859;12
;;;;;;859;12
;;;;;;859;12
;;;;;;859;12
;;;;;;860;12
;;;;;;860;12
;;;;;;860;12
;;;;;;860;12
;;;;;;860;12
;;;;;;861;16
;;;;;;861;16
;;;;;;861;16
;;;;;;861;16
;;;;;;861;16
;;;;;;861;16
;;;;;;861;16
;;;;;;861;16
;;;;;;862;14
;;;;;;862;14
;;;;;;862;14
;;;;;;862;14
;;;;;;862;14
;;;;;;862;14
;;;;;;862;14
;;;;;;862;14
;;;;;;862;14
;;;;;;862;14
;;;;;;862;14
;;;;;;862;14
;;;;;;863;9
;;;;;;863;9
;;;;;;863;9
;;;;;;863;9
;;;;;;864;9
;;;;;;864;9
;;;;;;864;9
;;;;;;864;9
;;;;;;865;10
;;;;;;865;10
;;;;;;865;10
;;;;;;865;10
;;;;;;865;10
;;;;;;866;8
;;;;;;866;8
;;;;;;866;8
;;;;;;866;8
;;;;;;866;8
;;;;;;866;8
;;;;;;866;8
;;;;;;867;12
;;;;;;867;12
;;;;;;867;12
;;;;;;867;12
;;;;;;867;12
;;;;;;868;11
;;;;;;868;11
;;;;;;868;11
;;;;;;868;11
;;;;;;868;11
;;;;;;868;11
;;;;;;869;10
;;;;;;869;10
;;;;;;869;10
;;;;;;870;11
;;;;;;870;11
;;;;;;870;11
;;;;;;870;11
;;;;;;870;11
;;;;;;870;11
;;;;;;871;9
;;;;;;871;9
;;;;;;872;8
;;;;;;872;8
;;;;;;872;8
;;;;;;873;10
;;;;;;873;10
;;;;;;873;10
;;;;;;873;10
;;;;;;873;10
;;;;;;873;10
;;;;;;874;6
;;;;;;874;6
;;;;;;874;6
;;;;;;874;6
;;;;;;874;6
;;;;;;875;9
;;;;;;875;9
;;;;;;875;9
;;;;;;876;14
;;;;;;876;14
;;;;;;876;14
;;;;;;876;14
;;;;;;876;14
;;;;;;876;14
;;;;;;876;14
;;;;;;876;14
;;;;;;876;14
;;;;;;876;14
;;;;;;877;5
;;;;;;877;5
;;;;;;877;5
;;;;;;878;10
;;;;;;878;10
;;;;;;878;10
;;;;;;878;10
;;;;;;878;10
;;;;;;878;10
;;;;;;879;7
;;;;;;880;10
;;;;;;880;10
;;;;;;880;10
;;;;;;880;10
;;;;;;880;10
;;;;;;881;9
;;;;;;881;9
;;;;;;881;9
;;;;;;881;9
;;;;;;882;9
;;;;;;882;9
;;;;;;883;10
;;;;;;883;10
;;;;;;883;10
;;;;;;883;10
;;;;;;884;8
;;;;;;884;8
;;;;;;884;8
;;;;;;884;8
;;;;;;885;10
;;;;;;885;10
;;;;;;885;10
;;;;;;885;10
;;;;;;886;15
;;;;;;886;15
;;;;;;886;15
;;;;;;886;15
;;;;;;886;15
;;;;;;886;15
;;;;;;886;15
;;;;;;886;15
;;;;;;886;15
;;;;;;886;15
;;;;;;886;15
;;;;;;887;10
;;;;;;887;10
;;;;;;887;10
;;;;;;887;10
;;;;;;887;10
;;;;;;887;10
;;;;;;888;9
;;;;;;888;9
;;;;;;889;4
;;;;;;889;4
;;;;;;890;15
;;;;;;890;15
;;;;;;890;15
;;;;;;890;15
;;;;;;890;15
;;;;;;890;15
;;;;;;890;15
;;;;;;891;10
;;;;;;891;10
;;;;;;891;10
;;;;;;891;10
;;;;;;891;10
;;;;;;891;10
;;;;;;892;14
;;;;;;892;14
;;;;;;892;14
;;;;;;892;14
;;;;;;892;14
;;;;;;892;14
;;;;;;892;14
;;;;;;892;14
;;;;;;893;11
;;;;;;894;14
;;;;;;894;14
;;;;;;894;14
;;;;;;894;14
;;;;;;894;14
;;;;;;894;14
;;;;;;895;10
;;;;;;895;10
;;;;;;895;10
;;;;;;895;10
;;;;;;895;10
;;;;;;895;10
;;;;;;895;10
;;;;;;895;10
;;;;;;896;9
;;;;;;896;9
;;;;;;897;9
;;;;;;897;9
;;;;;;897;9
;;;;;;898;13
;;;;;;898;13
;;;;;;898;13
;;;;;;898;13
;;;;;;898;13
;;;;;;898;13
;;;;;;898;13
;;;;;;899;12
;;;;;;899;12
;;;;;;899;12
;;;;;;899;12
;;;;;;899;12
;;;;;;899;12
;;;;;;900;7
;;;;;;900;7
;;;;;;900;7
;;;;;;901;7
;;;;;;901;7
;;;;;;901;7
;;;;;;901;7
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;902;24
;;;;;;903;12
;;;;;;903;12
;;;;;;903;12
;;;;;;903;12
;;;;;;904;7
;;;;;;904;7
;;;;;;904;7
;;;;;;904;7
;;;;;;905;12
;;;;;;905;12
;;;;;;905;12
;;;;;;905;12
;;;;;;905;12
;;;;;;906;11
;;;;;;906;11
;;;;;;906;11
;;;;;;906;11
;;;;;;906;11
;;;;;;906;11
;;;;;;907;10
;;;;;;907;10
;;;;;;908;10
;;;;;;908;10
;;;;;;908;10
;;;;;;908;10
;;;;;;908;10
;;;;;;909;10
;;;;;;909;10
;;;;;;909;10
;;;;;;909;10
;;;;;;909;10
;;;;;;909;10
;;;;;;909;10
;;;;;;910;10
;;;;;;910;10
;;;;;;910;10
;;;;;;910;10
;;;;;;910;10
;;;;;;910;10
;;;;;;910;10
;;;;;;910;10
;;;;;;911;9
;;;;;;911;9
;;;;;;911;9
;;;;;;911;9
;;;;;;912;13
;;;;;;912;13
;;;;;;912;13
;;;;;;912;13
;;;;;;912;13
;;;;;;912;13
;;;;;;912;13
;;;;;;912;13
;;;;;;913;4
;;;;;;913;4
;;;;;;913;4
;;;;;;914;9
;;;;;;914;9
;;;;;;914;9
;;;;;;914;9
;;;;;;914;9
;;;;;;915;7
;;;;;;915;7
;;;;;;915;7
;;;;;;915;7
;;;;;;916;8
;;;;;;916;8
;;;;;;916;8
;;;;;;916;8
;;;;;;916;8
;;;;;;916;8
;;;;;;917;16
;;;;;;917;16
;;;;;;917;16
;;;;;;917;16
;;;;;;917;16
;;;;;;917;16
;;;;;;917;16
;;;;;;917;16
;;;;;;917;16
;;;;;;918;11
;;;;;;918;11
;;;;;;919;9
;;;;;;919;9
;;;;;;919;9
;;;;;;919;9
;;;;;;919;9
;;;;;;919;9
;;;;;;919;9
;;;;;;920;9
;;;;;;920;9
;;;;;;920;9
;;;;;;920;9
;;;;;;920;9
;;;;;;920;9
;;;;;;920;9
;;;;;;921;8
;;;;;;921;8
;;;;;;921;8
;;;;;;922;9
;;;;;;922;9
;;;;;;922;9
;;;;;;923;10
;;;;;;923;10
;;;;;;923;10
;;;;;;924;6
;;;;;;924;6
;;;;;;925;17
;;;;;;925;17
;;;;;;925;17
;;;;;;925;17
;;;;;;925;17
;;;;;;925;17
;;;;;;925;17
;;;;;;925;17
;;;;;;926;13
;;;;;;926;13
;;;;;;926;13
;;;;;;926;13
;;;;;;926;13
;;;;;;926;13
;;;;;;927;10
;;;;;;927;10
;;;;;;927;10
;;;;;;927;10
;;;;;;927;10
;;;;;;927;10
;;;;;;927;10
;;;;;;927;10
;;;;;;928;6
;;;;;;928;6
;;;;;;929;11
;;;;;;930;11
;;;;;;930;11
;;;;;;930;11
;;;;;;930;11
;;;;;;930;11
;;;;;;930;11
;;;;;;930;11
;;;;;;931;9
;;;;;;931;9
;;;;;;931;9
;;;;;;931;9
;;;;;;931;9
;;;;;;931;9
;;;;;;931;9
;;;;;;932;8
;;;;;;932;8
;;;;;;932;8
;;;;;;932;8
;;;;;;932;8
;;;;;;933;10
;;;;;;933;10
;;;;;;934;8
;;;;;;934;8
;;;;;;935;13
;;;;;;935;13
;;;;;;935;13
;;;;;;935;13
;;;;;;935;13
;;;;;;935;13
;;;;;;935;13
;;;;;;936;16
;;;;;;936;16
;;;;;;936;16
;;;;;;936;16
;;;;;;936;16
;;;;;;936;16
;;;;;;936;16
;;;;;;937;8
;;;;;;937;8
;;;;;;938;11
;;;;;;938;11
;;;;;;938;11
;;;;;;938;11
;;;;;;938;11
;;;;;;939;11
;;;;;;939;11
;;;;;;939;11
;;;;;;940;13
;;;;;;940;13
;;;;;;940;13
;;;;;;940;13
;;;;;;940;13
;;;;;;940;13
;;;;;;940;13
;;;;;;941;10
;;;;;;941;10
;;;;;;941;10
;;;;;;941;10
;;;;;;941;10
;;;;;;942;4
;;;;;;942;4
;;;;;;943;13
;;;;;;943;13
;;;;;;943;13
;;;;;;943;13
;;;;;;943;13
;;;;;;943;13
;;;;;;943;13
;;;;;;943;13
;;;;;;944;9
;;;;;;944;9
;;;;;;944;9
;;;;;;944;9
;;;;;;945;11
;;;;;;945;11
;;;;;;945;11
;;;;;;945;11
;;;;;;945;11
;;;;;;946;7
;;;;;;947;10
;;;;;;947;10
;;;;;;947;10
;;;;;;947;10
;;;;;;947;10
;;;;;;948;5
;;;;;;948;5
;;;;;;948;5
;;;;;;949;8
;;;;;;949;8
;;;;;;950;10
;;;;;;950;10
;;;;;;950;10
;;;;;;950;10
;;;;;;950;10
;;;;;;951;13
;;;;;;951;13
;;;;;;951;13
;;;;;;951;13
;;;;;;951;13
;;;;;;952;5
;;;;;;952;5
;;;;;;952;5
;;;;;;952;5
;;;;;;953;10
;;;;;;953;10
;;;;;;953;10
;;;;;;954;6
;;;;;;955;14
;;;;;;955;14
;;;;;;955;14
;;;;;;955;14
;;;;;;955;14
;;;;;;955;14
;;;;;;955;14
;;;;;;955;14
;;;;;;956;18
;;;;;;956;18
;;;;;;956;18
;;;;;;956;18
;;;;;;956;18
;;;;;;956;18
;;;;;;956;18
;;;;;;956;18
;;;;;;956;18
;;;;;;956;18
;;;;;;956;18
;;;;;;956;18
;;;;;;957;7
;;;;;;957;7
;;;;;;957;7
;;;;;;958;10
;;;;;;958;10
;;;;;;958;10
;;;;;;959;10
;;;;;;959;10
;;;;;;959;10
;;;;;;959;10
;;;;;;960;8
;;;;;;960;8
;;;;;;960;8
;;;;;;961;10
;;;;;;961;10
;;;;;;962;10
;;;;;;962;10
;;;;;;962;10
;;;;;;962;10
;;;;;;963;15
;;;;;;963;15
;;;;;;963;15
;;;;;;963;15
;;;;;;963;15
;;;;;;963;15
;;;;;;964;9
;;;;;;964;9
;;;;;;965;9
;;;;;;965;9
;;;;;;965;9
;;;;;;965;9
;;;;;;965;9
;;;;;;965;9
;;;;;;966;12
;;;;;;966;12
;;;;;;966;12
;;;;;;966;12
;;;;;;966;12
;;;;;;966;12
;;;;;;967;17
;;;;;;967;17
;;;;;;967;17
;;;;;;967;17
;;;;;;967;17
;;;;;;967;17
;;;;;;967;17
;;;;;;967;17
;;;;;;967;17
;;;;;;967;17
;;;;;;969;12
;;;;;;969;12
;;;;;;969;12
;;;;;;969;12
;;;;;;969;12
;;;;;;969;12
;;;;;;969;12
;;;;;;970;10
;;;;;;970;10
;;;;;;970;10
;;;;;;971;13
;;;;;;971;13
;;;;;;971;13
;;;;;;971;13
;;;;;;971;13
;;;;;;972;7
;;;;;;972;7
;;;;;;972;7
;;;;;;972;7
;;;;;;973;9
;;;;;;973;9
;;;;;;973;9
;;;;;;974;8
;;;;;;974;8
;;;;;;974;8
;;;;;;974;8
;;;;;;975;15
;;;;;;975;15
;;;;;;975;15
;;;;;;975;15
;;;;;;975;15
;;;;;;975;15
;;;;;;975;15
;;;;;;975;15
;;;;;;976;11
;;;;;;976;11
;;;;;;976;11
;;;;;;976;11
;;;;;;977;10
;;;;;;977;10
;;;;;;977;10
;;;;;;977;10
;;;;;;978;14
;;;;;;978;14
;;;;;;978;14
;;;;;;978;14
;;;;;;978;14
;;;;;;978;14
;;;;;;979;13
;;;;;;979;13
;;;;;;979;13
;;;;;;979;13
;;;;;;979;13
;;;;;;979;13
;;;;;;979;13
;;;;;;980;9
;;;;;;980;9
;;;;;;980;9
;;;;;;980;9
;;;;;;980;9
;;;;;;980;9
;;;;;;981;12
;;;;;;981;12
;;;;;;981;12
;;;;;;981;12
;;;;;;981;12
;;;;;;981;12
;;;;;;981;12
;;;;;;982;12
;;;;;;982;12
;;;;;;982;12
;;;;;;982;12
;;;;;;982;12
;;;;;;982;12
;;;;;;982;12
;;;;;;982;12
;;;;;;983;11
;;;;;;983;11
;;;;;;983;11
;;;;;;983;11
;;;;;;984;10
;;;;;;984;10
;;;;;;984;10
;;;;;;984;10
;;;;;;984;10
;;;;;;985;13
;;;;;;985;13
;;;;;;985;13
;;;;;;985;13
;;;;;;985;13
;;;;;;985;13
;;;;;;985;13
;;;;;;985;13
;;;;;;985;13
;;;;;;986;14
;;;;;;986;14
;;;;;;986;14
;;;;;;986;14
;;;;;;986;14
;;;;;;986;14
;;;;;;986;14
;;;;;;987;3
;;;;;;987;3
;;;;;;988;6
;;;;;;988;6
;;;;;;988;6
;;;;;;988;6
;;;;;;989;13
;;;;;;989;13
;;;;;;989;13
;;;;;;989;13
;;;;;;989;13
;;;;;;989;13
;;;;;;989;13
;;;;;;990;15
;;;;;;990;15
;;;;;;990;15
;;;;;;990;15
;;;;;;990;15
;;;;;;990;15
;;;;;;991;10
;;;;;;991;10
;;;;;;991;10
;;;;;;991;10
;;;;;;992;15
;;;;;;992;15
;;;;;;992;15
;;;;;;992;15
;;;;;;992;15
;;;;;;992;15
;;;;;;992;15
;;;;;;992;15
;;;;;;992;15
;;;;;;993;8
;;;;;;993;8
;;;;;;993;8
;;;;;;994;7
;;;;;;994;7
;;;;;;994;7
;;;;;;994;7
;;;;;;995;7
;;;;;;995;7
;;;;;;995;7
;;;;;;996;11
;;;;;;996;11
;;;;;;996;11
;;;;;;996;11
;;;;;;996;11
;;;;;;996;11
;;;;;;996;11
;;;;;;996;11
;;;;;;997;14
;;;;;;997;14
;;;;;;997;14
;;;;;;997;14
;;;;;;997;14
;;;;;;997;14
;;;;;;997;14
;;;;;;998;11
;;;;;;998;11
;;;;;;998;11
;;;;;;998;11
;;;;;;998;11
;;;;;;998;11
;;;;;;998;11
;;;;;;998;11
;;;;;;999;9
;;;;;;999;9
;;;;;;999;9
;;;;;;999;9
;;;;;;1000;9
;;;;;;1000;9
;;;;;;1001;12
;;;;;;1001;12
;;;;;;1001;12
;;;;;;1001;12
;;;;;;1001;12
;;;;;;1002;12
;;;;;;1002;12
;;;;;;1002;12
;;;;;;1002;12
;;;;;;1002;12
;;;;;;1002;12
;;;;;;1002;12
;;;;;;1003;11
;;;;;;1003;11
;;;;;;1003;11
;;;;;;1003;11
;;;;;;1003;11
;;;;;;1003;11
;;;;;;1004;6
;;;;;;1005;10
;;;;;;1005;10
;;;;;;1005;10
;;;;;;1005;10
;;;;;;1005;10
;;;;;;1005;10
;;;;;;1006;7
;;;;;;1006;7
;;;;;;1006;7
;;;;;;1006;7
;;;;;;1006;7
;;;;;;1007;14
;;;;;;1007;14
;;;;;;1007;14
;;;;;;1007;14
;;;;;;1007;14
;;;;;;1007;14
;;;;;;1008;11
;;;;;;1008;11
;;;;;;1008;11
;;;;;;1008;11
;;;;;;1010;12
;;;;;;1010;12
;;;;;;1010;12
;;;;;;1010;12
;;;;;;1010;12
;;;;;;1010;12
;;;;;;1011;18
;;;;;;1011;18
;;;;;;1011;18
;;;;;;1011;18
;;;;;;1011;18
;;;;;;1011;18
;;;;;;1011;18
;;;;;;1011;18
;;;;;;1011;18
;;;;;;1011;18
;;;;;;1012;9
;;;;;;1012;9
;;;;;;1012;9
;;;;;;1012;9
;;;;;;1012;9
;;;;;;1012;9
;;;;;;1013;12
;;;;;;1013;12
;;;;;;1013;12
;;;;;;1013;12
;;;;;;1014;12
;;;;;;1014;12
;;;;;;1014;12
;;;;;;1014;12
;;;;;;1014;12
;;;;;;1014;12
;;;;;;1015;10
;;;;;;1015;10
;;;;;;1015;10
;;;;;;1015;10
;;;;;;1016;8
;;;;;;1016;8
;;;;;;1017;14
;;;;;;1017;14
;;;;;;1017;14
;;;;;;1017;14
;;;;;;1017;14
;;;;;;1017;14
;;;;;;1018;12
;;;;;;1018;12
;;;;;;1018;12
;;;;;;1019;14
;;;;;;1019;14
;;;;;;1019;14
;;;;;;1019;14
;;;;;;1019;14
;;;;;;1019;14
;;;;;;1020;10
;;;;;;1020;10
;;;;;;1020;10
;;;;;;1020;10
;;;;;;1020;10
;;;;;;1021;10
;;;;;;1021;10
;;;;;;1021;10
;;;;;;1021;10
;;;;;;1022;8
;;;;;;1022;8
;;;;;;1022;8
;;;;;;1022;8
;;;;;;1022;8
;;;;;;1023;10
;;;;;;1023;10
;;;;;;1023;10
;;;;;;1023;10
;;;;;;1024;5
;;;;;;1024;5
;;;;;;1024;5
;;;;;;1025;4
;;;;;;1026;17
;;;;;;1026;17
;;;;;;1026;17
;;;;;;1026;17
;;;;;;1026;17
;;;;;;1026;17
;;;;;;1026;17
;;;;;;1026;17
;;;;;;1026;17
;;;;;;1026;17
;;;;;;1027;9
;;;;;;1027;9
;;;;;;1027;9
;;;;;;1027;9
;;;;;;1028;11
;;;;;;1028;11
;;;;;;1028;11
;;;;;;1028;11
;;;;;;1028;11
;;;;;;1029;4
;;;;;;1029;4
;;;;;;1029;4
;;;;;;1029;4
;;;;;;1030;7
;;;;;;1030;7
;;;;;;1031;8
;;;;;;1031;8
;;;;;;1031;8
;;;;;;1031;8
;;;;;;1031;8
;;;;;;1032;9
;;;;;;1032;9
;;;;;;1032;9
;;;;;;1033;6
;;;;;;1033;6
;;;;;;1033;6
;;;;;;1034;10
;;;;;;1034;10
;;;;;;1034;10
;;;;;;1034;10
;;;;;;1035;9
;;;;;;1035;9
;;;;;;1035;9
;;;;;;1035;9
;;;;;;1035;9
;;;;;;1035;9
;;;;;;1036;12
;;;;;;1036;12
;;;;;;1036;12
;;;;;;1036;12
;;;;;;1036;12
;;;;;;1036;12
;;;;;;1036;12
;;;;;;1037;18
;;;;;;1037;18
;;;;;;1037;18
;;;;;;1037;18
;;;;;;1037;18
;;;;;;1037;18
;;;;;;1037;18
;;;;;;1037;18
;;;;;;1037;18
;;;;;;1038;6
;;;;;;1038;6
;;;;;;1039;14
;;;;;;1039;14
;;;;;;1039;14
;;;;;;1039;14
;;;;;;1039;14
;;;;;;1039;14
;;;;;;1040;9
;;;;;;1040;9
